title,link,published,source,pub_date,doi,last_author,last_author_source,abstract,abstract_source
Proportional limb strengths signal an adaptive shift in arboreality in early human evolution,https://www.science.org/doi/10.1126/sciadv.aeh1752,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aeh1752,Ronald J. Clarke,,"How much arboreality characterized the Australopithecus locomotor repertoire and how this differed from early Homo are vigorously debated. Most previous studies rely on traits of uncertain functional significance or are constrained by sampling concerns. Bone shaft strength is plastic and reflects in vivo mechanical loading. Because interlimb bone strength proportions among living apes correlate with arboreality, they are ideal contributors to this debate. We present the most comprehensive analysis yet of relative limb shaft strengths in Australopithecus and early Homo by adding two individuals [StW 573, ∼3.67 million years ago (Ma); and D3901/D4167/D4507, ∼1.77 to 1.81 Ma]. We show that Australopithecus individuals of varying body sizes spanning at least 0.5 Ma exhibit African ape–like interlimb strength proportions, indicating frequent arboreal behavior, and that the Australopithecus lower limb exhibits human-like intralimb strength proportions. In contrast, early Homo individuals are human-like in both strength proportions, reflecting fundamentally different selective pressures favoring terrestrial bipedalism and an unambiguous departure from arboreality by ∼1.8 Ma.",crossref
Dipole–dipole interaction facilitates anion-rich solvation structures in polymer electrolytes for solid-state lithium metal batteries,https://www.science.org/doi/10.1126/sciadv.aej0175,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aej0175,Qiang Zhang,,"Polymer electrolytes are vital for safe and high-energy–density lithium metal batteries but face challenges from interfacial instability and Li dendrites. Here, we report a molecular design exploiting dipole–dipole interactions to tailor Li + solvation structures and interfacial chemistry. Incorporating pentafluorophenyl acrylate into the polymer backbone enhances dipole interactions with 1,2-dimethoxyethane solvent, modulating the solvation structure and promoting anion entry into the primary coordination sphere. The anion-rich environment facilitates a durable, LiF-dominated solid electrolyte interphase, effectively suppressing dendrites and improving interfacial stability. The resulting electrolyte enables stable lithium plating/stripping over 2000 hours in symmetric cells and extends Li||LiNi 0.9 Co 0.05 Mn 0.05 O 2 (NCM90) full cell cycling to 1000 cycles at 1.0 C. An anode-free Cu||NCM90 pouch cell delivers a high-energy–density of 579 Wh kg −1 . This study underscores the critical role of dipole-mediated solvation structuring in polymer electrolytes and offers a generalizable approach toward high-performance, energy-dense solid-state batteries.",crossref
Will there be a warning for the next pandemic?,https://www.science.org/doi/10.1126/sciadv.aef2194,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aef2194,C. Jessica E. Metcalf,,"How to best allocate resources to combat the threat of pathogen emergence remains an important open question. Using archetypes that characterize the link from genotype to fitness in both zoonotic reservoirs and humans, we show that, across a range of plausible conditions, emergences of pathogens with pandemic potential in humans are unlikely to be preceded by detectable, failed, attempts. Yet, the number of “failed” emergence events contains information about the emergence potential of zoonotic pathogens, and should modify our beliefs about the underlying fitness landscape. Our work suggests that the most important, modifiable, risk factors for emergence may be phenomena that alter fitness landscapes, such as viral ecology in bridge species and human immunological landscapes.",crossref
Direct spectroscopic observation of matter falling onto a compact stellar object,https://www.science.org/doi/10.1126/sciadv.aef6686,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aef6686,Aafia Zainab,,"GX 301–2 is an accreting x-ray pulsar with a massive hypergiant companion WRAY 977, embedded within a dense circumstellar environment. We report on detected redshifted hydrogen- and helium-like iron lines, together with transitions from lower ionization states, observed with XRISM/Resolve during an x-ray flare. Notably, these spectral features evolve from absorption lines at the beginning of the observation to emission lines at the end, with intervening phases exhibiting a mixture of both absorption and emission features. This behavior constitutes direct evidence of inflowing material accreting onto the neutron star. The results suggest a dynamic accretion geometry, evolving from predominantly radial inflow to a transverse, potentially disk-like configuration during the x-ray flare. Observations of inflowing matter thus constitute a direct test of accretion hypotheses and highlight the complex interplay between stellar wind and transient accretion disks in wind-accreting systems.",crossref
Ultrahigh flow strength in shocked nanopolycrystalline diamond,https://www.science.org/doi/10.1126/sciadv.aed5546,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aed5546,Leora E. Dresselhaus-Marais,,"Extreme pressures and temperatures create conditions that allow even hard and brittle materials to flow plastically. Despite extensive research, the limits of flow strength under such conditions remain uncertain, and the mechanisms driving deformation at the relevant stresses are a subject of debate. Using femtosecond in situ x-ray diffraction experiments and large-scale molecular dynamics simulations, we demonstrate that stacking fault-mediated strengthening enables shock-compressed nanopolycrystalline diamond to achieve a peak flow strength of 92 ± 3 GPa at a stress of 212 ± 6 GPa. Our findings show that extreme conditions can unlock ultrahigh strength via a complex array of competing deformation mechanisms and thermodynamic effects.",crossref
PAX3-SIX2 muscle stem cell heterogeneity drives muscle-specific repair dynamics diversification,https://www.science.org/doi/10.1126/sciadv.aed0880,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aed0880,Frederic Relaix,,"The human body contains around 640 distinct muscles, each capable of regeneration following injury through the action of muscle-specific stem cells (MuSCs), that express the transcription factor PAX7. Its paralog, PAX3, a master regulator of embryonic myogenesis, is selectively expressed in a subset of adult quiescent MuSCs. The proportion of PAX3-pos MuSCs varies across muscles. By combining lineage tracing and skeletal muscle injury, we demonstrate that PAX3 drives MuSC diversity and muscle-specific regeneration rates. PAX3-expressing MuSCs display enhanced proliferation and differentiation capacities, enabling a faster response following injury, whereas loss of PAX3 leads to proliferation arrest and cell death. Single-cell RNA-sequencing analyses revealed the specific expression of Six2 in PAX3-pos MuSCs. We show that PAX3 is required for SIX2 expression, and loss of SIX2 in MuSCs reduces proliferation and differentiation rates. Conversely, ectopic Six2 expression promotes proliferation of PAX3-neg MuSCs by directly activating cell cycle pathways. With this work, we establish that PAX3-SIX2 expression correlates with distinct MuSCs behavior, influencing regeneration rates in a muscle-type-dependent context. Our findings highlight a previously unrecognized layer of regulation in MuSC behaviour and muscle repair and suggest that PAX3-SIX2 heterogeneity could be leveraged for targeted therapeutic strategies in muscle-wasting diseases.",crossref
Ultrabright NIR-II fluorophores enabled by noncovalent conformational locking for in vivo inflammation imaging,https://www.science.org/doi/10.1126/sciadv.aeh5112,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aeh5112,Quli Fan,,"Ultrabright fluorophores emitting in the second near-infrared (NIR-II, 1000–1700 nm) window are highly desirable for biomedical and optoelectronic applications but remain rare, because fluorescence brightness requires the simultaneous realization of a large absorption coefficient (ε) and a high photoluminescence quantum yield (Φ PL ), two parameters that are inherently difficult to balance. Here, we develop an ultrabright semiconducting polymer fluorophore (P1) via a simple noncovalent conformational locking strategy that enforces a rigid and planar backbone with small dihedral angles. This design extends π-conjugation to boost ε and Φ PL while effectively suppressing aggregation-caused quenching in P1 nanoparticles (P1 NPs). Compared to its unlocked analogue, P1 NPs exhibits a notable 360 nm redshift towards NIR-II emission, together with intensified ε and elevated Φ PL . These properties afford P1 NPs 10-fold enhancement in NIR-II brightness relative to reported polymer fluorophores, enabling high-resolution vascular imaging and precise inflammation localization. These findings represent a significant design advance in creating ultrabright fluorophores for bioimaging and optoelectronic applications.",crossref
Magnetic resonance searches for Earth-sourced exotic nuclear spin–dependent interactions,https://www.science.org/doi/10.1126/sciadv.aeg0974,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aeg0974,Xinhua Peng,,"Searches for physics beyond the standard model motivate investigations into ultralight exotic bosons, which may mediate long-range spin-spin interactions. Here, we develop an unreported method based on nuclear magnetic resonance (NMR) performed at the surface of Earth to search for exotic interactions sourced by astrophysical bodies. The key aspects of the work are modeling the internal nuclear spin polarization of Earth and developing an NMR detector to sense the exotic fields produced by such polarization. We create a distribution map of underground polarized nucleons by combining nuclear physics and geophysics data, identifying approximately 5.3 × 10 37 polarized geoprotons. The searches are enabled by a dual-xenon-isotope NMR sensor combined with phase cycling techniques, which suppresses systematic errors by more than 200-fold compared with a measurement without using these reversals. As a result, the experiment can detect exotic fields corresponding to equivalent static magnetic fields at the femtotesla level. Our work sets the most stringent limits on axion-mediated couplings g P n g P p , as well as on Z ′ boson–mediated couplings g A n g A p and g A n g V p . In particular, the limits on g A n g A p improve upon previous bounds by more than 15 orders of magnitude for the force range beyond 4.0 kilometers. Our technique opens an avenue for a wide range of terrestrial and space-based quantum sensors in studying macroscopic-scale fundamental physics.",crossref
In situ–generated PdH x promotes electrochemical CO 2 conversion to CO,https://www.science.org/doi/10.1126/sciadv.aef3031,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aef3031,Xuan Yang,,"Palladium-based catalysts have been recognized to be active for the production of syngas with controlled carbon monoxide (CO)/hydrogen gas ratios via the electrochemical carbon dioxide (CO 2 ) reduction reaction (CO 2 RR); however, the active phase remains the subject of debate. In this work, we have found that the Faradaic efficiency of CO is linearly dependent on the hydride stoichiometry of in situ–generated palladium hydride (PdH x ) for palladium (Pd)–based catalysts, despite their different composition, size, and morphology, as well as the applied potential. The active phase for the production of CO via the CO 2 RR on the surfaces of Pd-based catalysts is revealed to be in situ–generated PdH x . In situ surface-enhanced infrared absorption spectroscopy and electro-optical imaging results demonstrate that in situ–generated PdH x is totally different from chemically synthesized PdH x . Density functional theory calculations demonstrate that the higher stoichiometry of in situ–generated PdH x promotes CO production. Our results provide insights into the rational design of Pd-based catalysts with improved CO 2 RR performance.",crossref
Wafer-scale 2D semimetal heterostructures enabling mid-infrared motion tracking with in-sensor perceptual compression,https://www.science.org/doi/10.1126/sciadv.aeh4592,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aeh4592,Longhui Zeng,,"Accurate motion detection and trajectory tracking are crucial for scientific and technological applications, but current techniques rely on high-pixel–density imaging arrays that demand extensive hardware and computational resources. Here, we demonstrate high-performance motion detection and tracking sensors based on in situ monolithically integrated wafer-scale telluride semimetals and germanium. Interfacial engineering enhances carrier transport while minimizing interfacial recombination, enabling room-temperature infrared detection up to 10.6 micrometers with a peak sensitivity of 91.6 millivolts per millimeter, a low nonlinearity of 5.1%, and a specific detectivity exceeding 10 10 centimeter–square root hertz per watt in the mid-infrared range. These advancements facilitate real-time infrared position sensing and trajectory tracking with a resolution of 9.7 micrometers. With in-sensor compression, which achieves a 400× reduction by condensing data from 100 × 100 pixels to 5 × 5 elements, a sparse position-sensitive detector array achieves 95% accuracy in simultaneously identifying and tracking multiple dynamic targets. Our monolithically integrated semimetal sensors open avenues toward resource-efficient, precise motion analytics and perception.",crossref
A high-density CRISPR activation platform for mapping cancer dependencies and resistance pathways ex vivo and in vivo,https://www.science.org/doi/10.1126/sciadv.aec0722,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aec0722,Marco J. Herold,,"CRISPR activation (CRISPRa) enables precise up-regulation of gene expression for ex vivo and in vivo applications. However, a lack of scalable, high-coverage tools has limited comprehensive genetic screening in murine models. Here, we introduce Partita, a next-generation mouse whole-genome CRISPRa sgRNA platform, designed for unparalleled efficiency in gene activation studies. Partita uses a high-density targeting strategy, deploying 10 sgRNAs per transcriptional start site, structured into five gene class-specific sublibraries to maximize transcriptional induction. To demonstrate the capabilities of Partita, we performed a series of large-scale screens: an in vitro enrichment/depletion screen, whole-genome CRISPRa screens in a double-hit lymphoma model to uncover resistance factors to proapoptotic drugs (venetoclax, nutlin-3a, and etoposide) and an in vivo screen to identify accelerators of MYC-driven lymphomagenesis. Each experiment revealed both expected and unexpected regulators, with high validation rates. By enabling robust gain-of-function screening, Partita unlocks new avenues for functional genomics and expands the toolkit for discovering key drivers of biological processes across diverse research fields.",crossref
Dietary records in cosmopolitan copepod Calanus spp. revealed large contribution of dinoflagellates in subarctic Pacific,https://www.science.org/doi/10.1126/sciadv.aed3966,,Science Advances,2026-09-18 00:00:00+00:00,10.1126/sciadv.aed3966,Kyung-Hoon Shin,,"Global warming and the resulting surface seawater stratification have led to dominance of small phytoplankton, driving substantial changes in planktonic ecosystem structure. This study investigates the composition and nitrogen sources of phytoplankton and other basal resources by analyzing the cosmopolitan copepod Calanus spp. in western North Pacific. Carbon isotope ratios of amino acids (δ 13 C AA ) in Calanus spp. tissue revealed geographically distinct basal diets: N 2 -fixing organisms (19.6 ± 5.8%) and heterotrophic bacteria (30.6 ± 5.3%) in the tropical and subtropical Pacific, and dinoflagellates (54.4 ± 10.5%) in the Bering Strait and southern Chukchi Sea. The proportion of dinoflagellates in Calanus spp. diets was strongly correlated with the dietary protist contribution estimated using nitrogen isotope ratios of amino acids (δ 15 N AA ). In addition, nitrogen sources assimilated into total eukaryotic microalgae varied regionally: biologically fixed N 2 in the tropical Pacific (29.2 ± 7.9%), while nitrate was the primary source in the Pacific Arctic Ocean (91.4 ± 2.3%). By linking isotopic compositions to ecological function, this study provides insight into how regional nutrient shifts are altering planktonic food webs, with cascading consequences for marine biodiversity, biogeochemical cycling, and ecosystem resilience in a rapidly changing ocean.",crossref
High-Efficiency Host-to-Guest Energy Transfer within Complex Multicomponent Luminescent Metal–Organic Frameworks,https://pubs.acs.org/jacsat/article/doi/10.1021/jacs.6c13048/5433184/High-Efficiency-Host-to-Guest-Energy-Transfer,,Journal of the American Chemical Society: Latest Articles (ACS Publications),2026-09-18 00:00:00+00:00,10.1021/jacs.6c13048,Zhijie Chen,,"Abstract Förster resonance energy transfer (FRET) is a fundamental process in natural photosynthesis, inspiring the development of artificial energy transfer systems for the efficient utilization of light. High-porosity metal–organic frameworks (MOFs) with hierarchical pore structures and structural tunability have emerged as ideal platforms for constructing host-to-guest FRET systems, however it remains a challenge to rationally design high-efficiency luminescent MOF (LMOF)-based host–guest FRET systems. Herein, we report an anionic multicomponent LMOF─Zn-AD-TBPP─assembled from photosensitive octatopic pyrene-core-based TBPP linkers and zinc-adeninate vertex secondary building units─for the efficient encapsulation of cationic red-emitting dyes, yielding a host–guest system with a strong spectral overlap. The composite exhibits a high FRET efficiency exceeding 90% and a photoluminescence quantum yield of about 51.1%. This composite is used for constructing high-quality white-light-emitting diodes and exhibits prominent two-photon excited fluorescence emission. This work paves a way for the construction of complex donor-functionalized host LMOFs, accommodating acceptor chromophores, displaying high-efficiency host-to-guest energy transfer.",crossref
A state-of-the-art review and analysis of battery system technologies for maritime electrification,https://www.sciencedirect.com/science/article/pii/S030626192601439X?dgcid=rss_sd_all,,ScienceDirect Publication: Applied Energy,2026-09-18 00:00:00+00:00,10.1016/j.apenergy.2026.128783,Pooya Davari,,"The maritime industry is among the key players in global trade, transporting the largest portion of the world's goods. It connects economies, supports millions of jobs, and enables the movement of raw materials, energy resources, and manufactured products efficiently across continents. However, this industry is also a major source of greenhouse gas emissions. Considering these emissions, this industry is undergoing a transition to maritime electrification with net-zero emissions. In order to achieve that goal, batteries are the main tool, including the development of fully electric and hybrid vessels. To this end, this paper provides a structured overview of battery systems in marine electrification, covering various aspects of this rapidly evolving field. It presents an analysis of different ship types and the power topologies of electric and hybrid vessels, supported by updated examples of real-world commercialized and produced vessels across different regions. Additionally, the evolution of battery technology is demonstrated by detailing both commercialized and early-stage batteries, with a focus on their power rating, energy density, specific energy, cycle life, and management systems. Furthermore, the applications of Artificial Intelligence (AI) and digital twin technologies in marine electrification are presented with a detailed review of recent developments. The Artificial Intelligence (AI) strategies are classified into several categories, and a case study from a representative strategy of each class in battery and marine electrification is presented. It also includes guidelines and standards issued by official organizations to ensure compliance and safety in the sector. Additionally, it highlights recently completed and ongoing funded projects in marine electrification in the U.S. and the EU, as well as the related software tools and industry white papers. Moreover, the correlation between battery systems and marine electrification is provided with the United Nation (UN) Sustainable Development Goals (SDGs) and which SDGs they are effective and aligned. Finally, the updated challenges and future research directions are presented for a forward-looking perspective on the marine electrification sector and its transition to a net-zero industry.",openalex
In situ mapping of mixed ionic–electronic channel swelling,https://www.nature.com/articles/s41928-026-01707-z,,Nature Electronics,2026-09-18 00:00:00+00:00,10.1038/s41928-026-01707-z,,,"Operando monitoring of swelling in the channels of organic electrochemical transistors (OECTs) is essential for developing next-generation bioelectronics. Now, the spatial mapping of channel swelling with submicrometre resolution is demonstrated with a customized laser Doppler vibrometry platform. Channel structural defects are revealed, enabling engineering strategies for stable, high-fidelity OECTs and artificial neurons.",rss_nature
Single‐Particle FRET Probes Heterogeneity in the Ligand Shell of Colloidal Perovskite Quantum Dots,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.75051,,Advanced Materials,2026-09-18 00:00:00+00:00,10.1002/adma.75051,Maksym V. Kovalenko,,"ABSTRACT The functionality of colloidal quantum dots (QDs), whether in fundamental studies, optoelectronics, or emerging quantum technologies, critically depends on their surface chemistry, with organic ligands influencing nearly every aspect of their behavior. Whereas the inorganic core can be comprehensively characterized at atomic resolution, ligands remain difficult to probe owing to their low atomic contrast and soft, disordered structure. Here, we empower single‐particle photoluminescence (PL) spectroscopy to characterize the organic ligand shell. Tagging ligand tails with organic dyes enables measuring their distance from the QD via Förster resonance energy transfer (FRET) at sub‐nanometer resolution. Single‐particle, single‐molecule FRET experiments performed on lead halide perovskite QDs reveal nanometer‐scale variations in dye‐surface distances, both within individual particles (0.81 ± 0.22 nm on average) and between QDs with varied ligand chemistries (from 0.25 to 1.02 nm). Supported by atomistic modelling, our experiments tie diverse local ligand environments to these variations, validating a powerful yet accessible spectroscopic method for interrogating the complex surface chemistry of QDs, highly relevant to QD‐based optoelectronics, quantum applications, and photocatalysis.",crossref
